timestamp,dpid,port_no,tx_bps,rx_bps,tx_pps,rx_pps
1758869303.588238,1,2,0.000000,0.000000,0.000000,0.000000
1758869303.588238,1,3,0.000000,0.000000,0.000000,0.000000
1758869303.588238,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869304.589217,1,1,0.000000,0.000000,0.000000,0.000000
1758869304.589217,1,2,0.000000,0.000000,0.000000,0.000000
1758869304.589217,1,3,0.000000,0.000000,0.000000,0.000000
1758869304.589217,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869305.590247,1,1,0.000000,0.000000,0.000000,0.000000
1758869305.590247,1,2,0.000000,0.000000,0.000000,0.000000
1758869305.590247,1,3,0.000000,0.000000,0.000000,0.000000
1758869305.590247,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869306.591313,1,1,0.000000,0.000000,0.000000,0.000000
1758869306.591313,1,2,0.000000,0.000000,0.000000,0.000000
1758869306.591313,1,3,0.000000,0.000000,0.000000,0.000000
1758869306.591313,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869307.592378,1,1,0.000000,0.000000,0.000000,0.000000
1758869307.592378,1,2,0.000000,0.000000,0.000000,0.000000
1758869307.592378,1,3,0.000000,0.000000,0.000000,0.000000
1758869307.592378,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869308.593275,1,1,0.000000,0.000000,0.000000,0.000000
1758869308.593275,1,2,0.000000,0.000000,0.000000,0.000000
1758869308.593275,1,3,0.000000,0.000000,0.000000,0.000000
1758869308.593275,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869309.594322,1,1,0.000000,0.000000,0.000000,0.000000
1758869309.594322,1,2,0.000000,0.000000,0.000000,0.000000
1758869309.594322,1,3,0.000000,0.000000,0.000000,0.000000
1758869309.594322,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869310.595467,1,1,0.000000,0.000000,0.000000,0.000000
1758869310.595467,1,2,0.000000,0.000000,0.000000,0.000000
1758869310.595467,1,3,0.000000,0.000000,0.000000,0.000000
1758869310.595467,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869311.596518,1,1,0.000000,0.000000,0.000000,0.000000
1758869311.596518,1,2,0.000000,0.000000,0.000000,0.000000
1758869311.596518,1,3,0.000000,0.000000,0.000000,0.000000
1758869311.596518,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869312.597571,1,1,0.000000,0.000000,0.000000,0.000000
1758869312.597571,1,2,0.000000,0.000000,0.000000,0.000000
1758869312.597571,1,3,0.000000,0.000000,0.000000,0.000000
1758869312.597571,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869313.598639,1,1,0.000000,0.000000,0.000000,0.000000
1758869313.598639,1,2,0.000000,0.000000,0.000000,0.000000
1758869313.598639,1,3,0.000000,0.000000,0.000000,0.000000
1758869313.598639,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869314.599828,1,1,0.000000,0.000000,0.000000,0.000000
1758869314.599828,1,2,0.000000,0.000000,0.000000,0.000000
1758869314.599828,1,3,0.000000,0.000000,0.000000,0.000000
1758869314.599828,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869315.600971,1,1,0.000000,0.000000,0.000000,0.000000
1758869315.600971,1,2,0.000000,0.000000,0.000000,0.000000
1758869315.600971,1,3,0.000000,0.000000,0.000000,0.000000
1758869315.600971,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869316.602051,1,1,0.000000,0.000000,0.000000,0.000000
1758869316.602051,1,2,0.000000,0.000000,0.000000,0.000000
1758869316.602051,1,3,0.000000,0.000000,0.000000,0.000000
1758869316.602051,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869317.603155,1,1,0.000000,0.000000,0.000000,0.000000
1758869317.603155,1,2,0.000000,0.000000,0.000000,0.000000
1758869317.603155,1,3,0.000000,0.000000,0.000000,0.000000
1758869317.603155,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869318.604074,1,1,0.000000,0.000000,0.000000,0.000000
1758869318.604074,1,2,0.000000,0.000000,0.000000,0.000000
1758869318.604074,1,3,0.000000,0.000000,0.000000,0.000000
1758869318.604074,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869319.605062,1,1,0.000000,0.000000,0.000000,0.000000
1758869319.605062,1,2,0.000000,0.000000,0.000000,0.000000
1758869319.605062,1,3,0.000000,0.000000,0.000000,0.000000
1758869319.605062,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869320.606167,1,1,0.000000,0.000000,0.000000,0.000000
1758869320.606167,1,2,0.000000,0.000000,0.000000,0.000000
1758869320.606167,1,3,0.000000,0.000000,0.000000,0.000000
1758869320.606167,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869321.607318,1,1,0.000000,0.000000,0.000000,0.000000
1758869321.607318,1,2,0.000000,0.000000,0.000000,0.000000
1758869321.607318,1,3,0.000000,0.000000,0.000000,0.000000
1758869321.607318,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869322.608323,1,1,0.000000,0.000000,0.000000,0.000000
1758869322.608323,1,2,0.000000,0.000000,0.000000,0.000000
1758869322.608323,1,3,0.000000,0.000000,0.000000,0.000000
1758869322.608323,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869323.609307,1,1,0.000000,0.000000,0.000000,0.000000
1758869323.609307,1,2,0.000000,0.000000,0.000000,0.000000
1758869323.609307,1,3,0.000000,0.000000,0.000000,0.000000
1758869323.609307,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869324.610429,1,1,0.000000,0.000000,0.000000,0.000000
1758869324.610429,1,2,0.000000,0.000000,0.000000,0.000000
1758869324.610429,1,3,0.000000,0.000000,0.000000,0.000000
1758869324.610429,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869325.611510,1,1,0.000000,0.000000,0.000000,0.000000
1758869325.611510,1,2,0.000000,0.000000,0.000000,0.000000
1758869325.611510,1,3,0.000000,0.000000,0.000000,0.000000
1758869325.611510,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869326.612604,1,1,0.000000,0.000000,0.000000,0.000000
1758869326.612604,1,2,0.000000,0.000000,0.000000,0.000000
1758869326.612604,1,3,0.000000,0.000000,0.000000,0.000000
1758869326.612604,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869327.613598,1,1,0.000000,0.000000,0.000000,0.000000
1758869327.613598,1,2,0.000000,0.000000,0.000000,0.000000
1758869327.613598,1,3,0.000000,0.000000,0.000000,0.000000
1758869327.613598,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869328.614579,1,1,0.000000,0.000000,0.000000,0.000000
1758869328.614579,1,2,0.000000,0.000000,0.000000,0.000000
1758869328.614579,1,3,0.000000,0.000000,0.000000,0.000000
1758869328.614579,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869329.615680,1,1,0.000000,0.000000,0.000000,0.000000
1758869329.615680,1,2,0.000000,0.000000,0.000000,0.000000
1758869329.615680,1,3,0.000000,0.000000,0.000000,0.000000
1758869329.615680,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869330.616588,1,1,0.000000,0.000000,0.000000,0.000000
1758869330.616588,1,2,0.000000,0.000000,0.000000,0.000000
1758869330.616588,1,3,0.000000,0.000000,0.000000,0.000000
1758869330.616588,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869331.617697,1,1,0.000000,0.000000,0.000000,0.000000
1758869331.617697,1,2,0.000000,0.000000,0.000000,0.000000
1758869331.617697,1,3,0.000000,0.000000,0.000000,0.000000
1758869331.617697,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869332.618726,1,1,0.000000,0.000000,0.000000,0.000000
1758869332.618726,1,2,0.000000,0.000000,0.000000,0.000000
1758869332.618726,1,3,0.000000,0.000000,0.000000,0.000000
1758869332.618726,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869333.619730,1,1,0.000000,0.000000,0.000000,0.000000
1758869333.619730,1,2,0.000000,0.000000,0.000000,0.000000
1758869333.619730,1,3,0.000000,0.000000,0.000000,0.000000
1758869333.619730,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869334.620744,1,1,0.000000,0.000000,0.000000,0.000000
1758869334.620744,1,2,0.000000,0.000000,0.000000,0.000000
1758869334.620744,1,3,0.000000,0.000000,0.000000,0.000000
1758869334.620744,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869335.621348,1,1,0.000000,0.000000,0.000000,0.000000
1758869335.621348,1,2,0.000000,0.000000,0.000000,0.000000
1758869335.621348,1,3,0.000000,0.000000,0.000000,0.000000
1758869335.621348,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869336.622351,1,1,0.000000,0.000000,0.000000,0.000000
1758869336.622351,1,2,0.000000,0.000000,0.000000,0.000000
1758869336.622351,1,3,0.000000,0.000000,0.000000,0.000000
1758869336.622351,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869337.623328,1,1,0.000000,0.000000,0.000000,0.000000
1758869337.623328,1,2,0.000000,0.000000,0.000000,0.000000
1758869337.623328,1,3,0.000000,0.000000,0.000000,0.000000
1758869337.623328,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869338.624199,1,1,0.000000,0.000000,0.000000,0.000000
1758869338.624199,1,2,0.000000,0.000000,0.000000,0.000000
1758869338.624199,1,3,0.000000,0.000000,0.000000,0.000000
1758869338.624199,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869339.624996,1,1,0.000000,0.000000,0.000000,0.000000
1758869339.624996,1,2,0.000000,0.000000,0.000000,0.000000
1758869339.624996,1,3,0.000000,0.000000,0.000000,0.000000
1758869339.624996,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869340.626071,1,1,0.000000,0.000000,0.000000,0.000000
1758869340.626071,1,2,0.000000,0.000000,0.000000,0.000000
1758869340.626071,1,3,0.000000,0.000000,0.000000,0.000000
1758869340.626071,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869341.627021,1,1,0.000000,0.000000,0.000000,0.000000
1758869341.627021,1,2,0.000000,0.000000,0.000000,0.000000
1758869341.627021,1,3,0.000000,0.000000,0.000000,0.000000
1758869341.627021,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869342.628129,1,1,0.000000,0.000000,0.000000,0.000000
1758869342.628129,1,2,0.000000,0.000000,0.000000,0.000000
1758869342.628129,1,3,0.000000,0.000000,0.000000,0.000000
1758869342.628129,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869343.629193,1,1,0.000000,0.000000,0.000000,0.000000
1758869343.629193,1,2,0.000000,0.000000,0.000000,0.000000
1758869343.629193,1,3,0.000000,0.000000,0.000000,0.000000
1758869343.629193,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869344.630435,1,1,0.000000,0.000000,0.000000,0.000000
1758869344.630435,1,2,0.000000,0.000000,0.000000,0.000000
1758869344.630435,1,3,0.000000,0.000000,0.000000,0.000000
1758869344.630435,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869345.631433,1,1,0.000000,0.000000,0.000000,0.000000
1758869345.631433,1,2,0.000000,0.000000,0.000000,0.000000
1758869345.631433,1,3,0.000000,0.000000,0.000000,0.000000
1758869345.631433,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869346.632475,1,1,0.000000,0.000000,0.000000,0.000000
1758869346.632475,1,2,0.000000,0.000000,0.000000,0.000000
1758869346.632475,1,3,0.000000,0.000000,0.000000,0.000000
1758869346.632475,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869347.633487,1,1,0.000000,0.000000,0.000000,0.000000
1758869347.633487,1,2,0.000000,0.000000,0.000000,0.000000
1758869347.633487,1,3,0.000000,0.000000,0.000000,0.000000
1758869347.633487,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869348.634539,1,1,0.000000,0.000000,0.000000,0.000000
1758869348.634539,1,2,0.000000,0.000000,0.000000,0.000000
1758869348.634539,1,3,0.000000,0.000000,0.000000,0.000000
1758869348.634539,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869349.635493,1,1,0.000000,0.000000,0.000000,0.000000
1758869349.635493,1,2,0.000000,0.000000,0.000000,0.000000
1758869349.635493,1,3,0.000000,0.000000,0.000000,0.000000
1758869349.635493,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869350.636280,1,1,0.000000,0.000000,0.000000,0.000000
1758869350.636280,1,2,0.000000,0.000000,0.000000,0.000000
1758869350.636280,1,3,0.000000,0.000000,0.000000,0.000000
1758869350.636280,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869351.637108,1,1,0.000000,0.000000,0.000000,0.000000
1758869351.637108,1,2,0.000000,0.000000,0.000000,0.000000
1758869351.637108,1,3,0.000000,0.000000,0.000000,0.000000
1758869351.637108,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869352.638139,1,1,0.000000,0.000000,0.000000,0.000000
1758869352.638139,1,2,0.000000,0.000000,0.000000,0.000000
1758869352.638139,1,3,0.000000,0.000000,0.000000,0.000000
1758869352.638139,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869353.639102,1,1,0.000000,0.000000,0.000000,0.000000
1758869353.639102,1,2,0.000000,0.000000,0.000000,0.000000
1758869353.639102,1,3,0.000000,0.000000,0.000000,0.000000
1758869353.639102,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869354.640123,1,1,0.000000,0.000000,0.000000,0.000000
1758869354.640123,1,2,0.000000,0.000000,0.000000,0.000000
1758869354.640123,1,3,0.000000,0.000000,0.000000,0.000000
1758869354.640123,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869355.641064,1,1,0.000000,0.000000,0.000000,0.000000
1758869355.641064,1,2,0.000000,0.000000,0.000000,0.000000
1758869355.641064,1,3,0.000000,0.000000,0.000000,0.000000
1758869355.641064,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869356.642138,1,1,0.000000,0.000000,0.000000,0.000000
1758869356.642138,1,2,0.000000,0.000000,0.000000,0.000000
1758869356.642138,1,3,0.000000,0.000000,0.000000,0.000000
1758869356.642138,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869357.643131,1,1,0.000000,0.000000,0.000000,0.000000
1758869357.643131,1,2,0.000000,0.000000,0.000000,0.000000
1758869357.643131,1,3,0.000000,0.000000,0.000000,0.000000
1758869357.643131,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869358.643881,1,1,0.000000,0.000000,0.000000,0.000000
1758869358.643881,1,2,0.000000,0.000000,0.000000,0.000000
1758869358.643881,1,3,0.000000,0.000000,0.000000,0.000000
1758869358.643881,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869359.644885,1,1,0.000000,0.000000,0.000000,0.000000
1758869359.644885,1,2,0.000000,0.000000,0.000000,0.000000
1758869359.644885,1,3,0.000000,0.000000,0.000000,0.000000
1758869359.644885,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869360.645862,1,1,0.000000,0.000000,0.000000,0.000000
1758869360.645862,1,2,0.000000,0.000000,0.000000,0.000000
1758869360.645862,1,3,0.000000,0.000000,0.000000,0.000000
1758869360.645862,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869361.646867,1,1,0.000000,0.000000,0.000000,0.000000
1758869361.646867,1,2,0.000000,0.000000,0.000000,0.000000
1758869361.646867,1,3,0.000000,0.000000,0.000000,0.000000
1758869361.646867,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869362.647975,1,1,0.000000,0.000000,0.000000,0.000000
1758869362.647975,1,2,0.000000,0.000000,0.000000,0.000000
1758869362.647975,1,3,0.000000,0.000000,0.000000,0.000000
1758869362.647975,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869363.649092,1,1,0.000000,0.000000,0.000000,0.000000
1758869363.649092,1,2,0.000000,0.000000,0.000000,0.000000
1758869363.649092,1,3,0.000000,0.000000,0.000000,0.000000
1758869363.649092,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869364.650051,1,1,0.000000,0.000000,0.000000,0.000000
1758869364.650051,1,2,0.000000,0.000000,0.000000,0.000000
1758869364.650051,1,3,0.000000,0.000000,0.000000,0.000000
1758869364.650051,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869365.651160,1,1,0.000000,0.000000,0.000000,0.000000
1758869365.651160,1,2,0.000000,0.000000,0.000000,0.000000
1758869365.651160,1,3,0.000000,0.000000,0.000000,0.000000
1758869365.651160,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869366.652082,1,1,0.000000,0.000000,0.000000,0.000000
1758869366.652082,1,2,0.000000,0.000000,0.000000,0.000000
1758869366.652082,1,3,0.000000,0.000000,0.000000,0.000000
1758869366.652082,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869367.653137,1,1,0.000000,0.000000,0.000000,0.000000
1758869367.653137,1,2,0.000000,0.000000,0.000000,0.000000
1758869367.653137,1,3,0.000000,0.000000,0.000000,0.000000
1758869367.653137,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869368.653971,1,1,0.000000,0.000000,0.000000,0.000000
1758869368.653971,1,2,0.000000,0.000000,0.000000,0.000000
1758869368.653971,1,3,0.000000,0.000000,0.000000,0.000000
1758869368.653971,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869369.654937,1,1,0.000000,0.000000,0.000000,0.000000
1758869369.654937,1,2,0.000000,0.000000,0.000000,0.000000
1758869369.654937,1,3,0.000000,0.000000,0.000000,0.000000
1758869369.654937,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869370.656163,1,1,0.000000,0.000000,0.000000,0.000000
1758869370.656163,1,2,0.000000,0.000000,0.000000,0.000000
1758869370.656163,1,3,0.000000,0.000000,0.000000,0.000000
1758869370.656163,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869371.657188,1,1,0.000000,0.000000,0.000000,0.000000
1758869371.657188,1,2,0.000000,0.000000,0.000000,0.000000
1758869371.657188,1,3,0.000000,0.000000,0.000000,0.000000
1758869371.657188,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869372.658266,1,1,0.000000,0.000000,0.000000,0.000000
1758869372.658266,1,2,0.000000,0.000000,0.000000,0.000000
1758869372.658266,1,3,0.000000,0.000000,0.000000,0.000000
1758869372.658266,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869373.659331,1,1,0.000000,0.000000,0.000000,0.000000
1758869373.659331,1,2,0.000000,0.000000,0.000000,0.000000
1758869373.659331,1,3,0.000000,0.000000,0.000000,0.000000
1758869373.659331,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869374.660395,1,1,0.000000,0.000000,0.000000,0.000000
1758869374.660395,1,2,0.000000,0.000000,0.000000,0.000000
1758869374.660395,1,3,0.000000,0.000000,0.000000,0.000000
1758869374.660395,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869375.661345,1,1,0.000000,0.000000,0.000000,0.000000
1758869375.661345,1,2,0.000000,0.000000,0.000000,0.000000
1758869375.661345,1,3,0.000000,0.000000,0.000000,0.000000
1758869375.661345,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869376.662265,1,1,0.000000,0.000000,0.000000,0.000000
1758869376.662265,1,2,0.000000,0.000000,0.000000,0.000000
1758869376.662265,1,3,0.000000,0.000000,0.000000,0.000000
1758869376.662265,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869377.663284,1,1,0.000000,0.000000,0.000000,0.000000
1758869377.663284,1,2,0.000000,0.000000,0.000000,0.000000
1758869377.663284,1,3,0.000000,0.000000,0.000000,0.000000
1758869377.663284,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869378.664265,1,1,0.000000,0.000000,0.000000,0.000000
1758869378.664265,1,2,0.000000,0.000000,0.000000,0.000000
1758869378.664265,1,3,0.000000,0.000000,0.000000,0.000000
1758869378.664265,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869379.665014,1,1,0.000000,0.000000,0.000000,0.000000
1758869379.665014,1,2,0.000000,0.000000,0.000000,0.000000
1758869379.665014,1,3,0.000000,0.000000,0.000000,0.000000
1758869379.665014,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869380.665982,1,1,0.000000,0.000000,0.000000,0.000000
1758869380.665982,1,2,0.000000,0.000000,0.000000,0.000000
1758869380.665982,1,3,0.000000,0.000000,0.000000,0.000000
1758869380.665982,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869381.666928,1,1,0.000000,0.000000,0.000000,0.000000
1758869381.666928,1,2,0.000000,0.000000,0.000000,0.000000
1758869381.666928,1,3,0.000000,0.000000,0.000000,0.000000
1758869381.666928,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869382.667880,1,1,0.000000,0.000000,0.000000,0.000000
1758869382.667880,1,2,0.000000,0.000000,0.000000,0.000000
1758869382.667880,1,3,0.000000,0.000000,0.000000,0.000000
1758869382.667880,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869383.668725,1,1,0.000000,0.000000,0.000000,0.000000
1758869383.668725,1,2,0.000000,0.000000,0.000000,0.000000
1758869383.668725,1,3,0.000000,0.000000,0.000000,0.000000
1758869383.668725,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869384.669467,1,1,0.000000,0.000000,0.000000,0.000000
1758869384.669467,1,2,0.000000,0.000000,0.000000,0.000000
1758869384.669467,1,3,0.000000,0.000000,0.000000,0.000000
1758869384.669467,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869385.670483,1,1,0.000000,0.000000,0.000000,0.000000
1758869385.670483,1,2,0.000000,0.000000,0.000000,0.000000
1758869385.670483,1,3,0.000000,0.000000,0.000000,0.000000
1758869385.670483,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869386.671300,1,1,0.000000,0.000000,0.000000,0.000000
1758869386.671300,1,2,0.000000,0.000000,0.000000,0.000000
1758869386.671300,1,3,0.000000,0.000000,0.000000,0.000000
1758869386.671300,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869387.672240,1,1,0.000000,0.000000,0.000000,0.000000
1758869387.672240,1,2,0.000000,0.000000,0.000000,0.000000
1758869387.672240,1,3,0.000000,0.000000,0.000000,0.000000
1758869387.672240,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869388.673260,1,1,0.000000,0.000000,0.000000,0.000000
1758869388.673260,1,2,0.000000,0.000000,0.000000,0.000000
1758869388.673260,1,3,0.000000,0.000000,0.000000,0.000000
1758869388.673260,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869389.673915,1,1,0.000000,0.000000,0.000000,0.000000
1758869389.673915,1,2,0.000000,0.000000,0.000000,0.000000
1758869389.673915,1,3,0.000000,0.000000,0.000000,0.000000
1758869389.673915,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869390.675263,1,1,0.000000,0.000000,0.000000,0.000000
1758869390.675263,1,2,0.000000,0.000000,0.000000,0.000000
1758869390.675263,1,3,0.000000,0.000000,0.000000,0.000000
1758869390.675263,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869391.675939,1,1,0.000000,0.000000,0.000000,0.000000
1758869391.675939,1,2,0.000000,0.000000,0.000000,0.000000
1758869391.675939,1,3,0.000000,0.000000,0.000000,0.000000
1758869391.675939,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869392.676973,1,1,0.000000,0.000000,0.000000,0.000000
1758869392.676973,1,2,0.000000,0.000000,0.000000,0.000000
1758869392.676973,1,3,0.000000,0.000000,0.000000,0.000000
1758869392.676973,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869393.678042,1,1,0.000000,0.000000,0.000000,0.000000
1758869393.678042,1,2,0.000000,0.000000,0.000000,0.000000
1758869393.678042,1,3,0.000000,0.000000,0.000000,0.000000
1758869393.678042,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869394.679057,1,1,0.000000,0.000000,0.000000,0.000000
1758869394.679057,1,2,0.000000,0.000000,0.000000,0.000000
1758869394.679057,1,3,0.000000,0.000000,0.000000,0.000000
1758869394.679057,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869395.680388,1,1,0.000000,0.000000,0.000000,0.000000
1758869395.680388,1,2,0.000000,0.000000,0.000000,0.000000
1758869395.680388,1,3,0.000000,0.000000,0.000000,0.000000
1758869395.680388,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869396.681378,1,1,0.000000,0.000000,0.000000,0.000000
1758869396.681378,1,2,0.000000,0.000000,0.000000,0.000000
1758869396.681378,1,3,0.000000,0.000000,0.000000,0.000000
1758869396.681378,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869397.682522,1,1,0.000000,0.000000,0.000000,0.000000
1758869397.682522,1,2,0.000000,0.000000,0.000000,0.000000
1758869397.682522,1,3,0.000000,0.000000,0.000000,0.000000
1758869397.682522,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869398.683510,1,1,0.000000,0.000000,0.000000,0.000000
1758869398.683510,1,2,0.000000,0.000000,0.000000,0.000000
1758869398.683510,1,3,0.000000,0.000000,0.000000,0.000000
1758869398.683510,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869399.684678,1,1,0.000000,0.000000,0.000000,0.000000
1758869399.684678,1,2,0.000000,0.000000,0.000000,0.000000
1758869399.684678,1,3,0.000000,0.000000,0.000000,0.000000
1758869399.684678,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869400.685741,1,1,0.000000,0.000000,0.000000,0.000000
1758869400.685741,1,2,0.000000,0.000000,0.000000,0.000000
1758869400.685741,1,3,0.000000,0.000000,0.000000,0.000000
1758869400.685741,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869401.686735,1,1,0.000000,0.000000,0.000000,0.000000
1758869401.686735,1,2,0.000000,0.000000,0.000000,0.000000
1758869401.686735,1,3,0.000000,0.000000,0.000000,0.000000
1758869401.686735,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869402.687764,1,1,0.000000,0.000000,0.000000,0.000000
1758869402.687764,1,2,0.000000,0.000000,0.000000,0.000000
1758869402.687764,1,3,0.000000,0.000000,0.000000,0.000000
1758869402.687764,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869403.688735,1,1,0.000000,0.000000,0.000000,0.000000
1758869403.688735,1,2,0.000000,0.000000,0.000000,0.000000
1758869403.688735,1,3,0.000000,0.000000,0.000000,0.000000
1758869403.688735,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869404.689155,1,1,0.000000,0.000000,0.000000,0.000000
1758869404.689155,1,2,0.000000,0.000000,0.000000,0.000000
1758869404.689155,1,3,0.000000,0.000000,0.000000,0.000000
1758869404.689155,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869405.690239,1,1,0.000000,0.000000,0.000000,0.000000
1758869405.690239,1,2,0.000000,0.000000,0.000000,0.000000
1758869405.690239,1,3,0.000000,0.000000,0.000000,0.000000
1758869405.690239,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869406.691349,1,1,0.000000,0.000000,0.000000,0.000000
1758869406.691349,1,2,0.000000,0.000000,0.000000,0.000000
1758869406.691349,1,3,0.000000,0.000000,0.000000,0.000000
1758869406.691349,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869407.692262,1,1,0.000000,0.000000,0.000000,0.000000
1758869407.692262,1,2,0.000000,0.000000,0.000000,0.000000
1758869407.692262,1,3,0.000000,0.000000,0.000000,0.000000
1758869407.692262,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869408.693124,1,1,0.000000,0.000000,0.000000,0.000000
1758869408.693124,1,2,0.000000,0.000000,0.000000,0.000000
1758869408.693124,1,3,0.000000,0.000000,0.000000,0.000000
1758869408.693124,1,4294967294,0.000000,0.000000,0.000000,0.000000
1758869409.694038,1,1,0.000000,0.000000,0.000000,0.000000
1758869409.694038,1,2,0.000000,0.000000,0.000000,0.000000
1758869409.694038,1,3,0.000000,0.000000,0.000000,0.000000
